,product_name,brand_name,RAM,ResolusiKamera,UkuranLayar,KapasitasBaterai,release_date,display_name,price_mean_new,price_mean_used,price_max,price_min
2435,G5 SE,LG,3 GB,16 MP,5.3 inch,2800 mAh,2016.0,LG G5 SE,1944722.2222222225,0,1175000,0
2436,Honor 5C,Huawei,2 GB,13 MP,5.2 inch,3000 mAh,2016.0,Huawei Honor 5C,1087513.888888889,0,1025000,0
2437,Picophone M5C,Axioo,1 GB,8 MP,5 inch,2000 mAh,2016.0,Axioo Picophone M5C,1095000.0,0,1095000,0
2438,Cool Dual,Coolpad,3 GB,13 MP,5.5 inch,4060 mAh,2016.0,Coolpad Cool Dual,1871694.4444444443,0,1685000,0
2439,Zenfone 3 Max ZC520TL RAM 2GB ROM 16GB,ASUS,2 GB,13 MP,5.2 inch,4130 mAh,2016.0,ASUS Zenfone 3 Max ZC520TL RAM 2GB ROM 16GB,1083027.7777777778,0,895000,0
2440,MG123,MAXTRON,,5 MP,2.4 inch,,2005.0,MAXTRON MG123,0.0,0,0,0
2441,U10,OUKITEL,3 GB,13 MP,5.5 inch,,2016.0,OUKITEL U10,2470000.0,0,1300000,0
2442,U8,OUKITEL,2 GB,13 MP,5.5 inch,,2016.0,OUKITEL U8,2870000.0,0,2870000,0
2443,Rome,BlackBerry,4 GB,13 MP,4.2 inch,3050 mAh,2016.0,BlackBerry Rome,0.0,0,0,0
2444,S1,Gome,3 GB,13 MP,5.2 inch,4000 mAh,2019.0,Gome S1,0.0,0,0,0
2445,Nubia N1,ZTE,3 GB,13 MP,5.5 inch,5000 mAh,2016.0,ZTE Nubia N1,2930000.0,0,2930000,0
2446,Zenfone Pegasus 3 16GB,ASUS,2 GB,13 MP,5.2 inch,4100 mAh,2016.0,ASUS Zenfone Pegasus 3 16GB,1800463.888888889,0,2020000,0
2447,iQOO RAM 8GB ROM 128GB,Vivo,8 GB,12 MP,6.41 inch,4000 mAh,2019.0,Vivo iQOO RAM 8GB ROM 128GB,0.0,0,0,0
2448,Le Max 2 128GB,LeEco,6 GB,21 MP,5.7 inch,3100 mAh,2016.0,LeEco Le Max 2 128GB,4008881.5789473685,0,4600000,0
2449,Nova 5i RAM 8GB,Huawei,8 GB,24 MP,6.4 inch,4000 mAh,2019.0,Huawei Nova 5i RAM 8GB,0.0,0,0,0
2450,K10000,OUKITEL,2 GB,13 MP,5.5 inch,1000 mAh,2015.0,OUKITEL K10000,2998700.0,0,2998700,0
2451,Y5 16GB (2019),Huawei,2 GB,13 MP,5.71 inch,3020 mAh,2019.0,Huawei Y5 16GB (2019),0.0,0,0,0
2452,One Vision,Motorola,4 GB,48 MP,6.3 inch,3500 mAh,2019.0,Motorola One Vision,0.0,0,0,0
2453,Nex 3 5G RAM 8GB ROM 256GB,Vivo,8 GB,64 MP,6.89 inch,4500 mAh,2019.0,Vivo Nex 3 5G RAM 8GB ROM 256GB,0.0,0,0,0
2454,Moto E6 Plus 32GB,Motorola,2 GB,13 MP,6.1 inch,3000 mAh,2019.0,Motorola Moto E6 Plus 32GB,0.0,0,0,0
2455,Blade A610 RAM 1GB ROM 8GB,ZTE,1 GB,8 MP,5 inch,4000 mAh,2016.0,ZTE Blade A610 RAM 1GB ROM 8GB,0.0,0,0,0
2456,London,Marshall,2 GB,8 MP,4.7 inch,2500 mAh,2015.0,Marshall London,0.0,0,0,0
2457,600 mini touch,Mito,,,2.2 inch,,2007.0,Mito 600 mini touch,146055.55555555553,0,125000,0
2458,K10 Note,Lenovo,4 GB,16 MP,6.3 inch,4050 mAh,2019.0,Lenovo K10 Note,0.0,0,0,0
2459,Galaxy S6 Edge+ Duos G9287 64GB,Samsung,4 GB,16 MP,5.7 inch,3000 mAh,2015.0,Samsung Galaxy S6 Edge+ Duos G9287 64GB,8486600.0,0,8999000,0
2460,MX4 Pro 16GB,Meizu,3 GB,20.7 MP,5.5 inch,3350 mAh,2014.0,Meizu MX4 Pro 16GB,1400000.0,0,1400000,0
2461,K20 Plus,LG,2 GB,,5.3 inch,2700 mAh,2017.0,LG K20 Plus,0.0,0,0,0
2462,K8 K350N,LG,1.5 GB,8 MP,5 inch,2125 mAh,2015.0,LG K8 K350N,1333048.0,0,950000,0
2463,Zenfone Go 6.9 ZB690KG,ASUS,1 GB,8 MP,6.9 inch,3500 mAh,2016.0,ASUS Zenfone Go 6.9 ZB690KG,1050000.0,0,1050000,0
2464,H Pro,Himax,,13 MP,5 inch,,,Himax H Pro,1650000.0,0,1650000,0
2465,PLUS,UMI,4 GB,13 MP,5.5 inch,4000 mAh,2016.0,UMI PLUS,3250000.0,0,3250000,0
2466,A5V,Evercoss,512 MB,3 MP,3.5 inch,1200 mAh,2014.0,Evercoss A5V,500000.0,0,500000,0
2467,Z5c,Leagoo,1 GB,5 MP,5 inch,2300 mAh,,Leagoo Z5c,0.0,0,0,0
2468,A800,Mito,512 MB,5 MP,4.6 inch,,2012.0,Mito A800,669000.0,0,669000,0
2469,Mi 10 Lite 5G 6GB,Xiaomi,6 GB,48 MP,6.57 inch,,2020.0,Xiaomi Mi 10 Lite 5G 6GB,0.0,0,0,0
2470,GX F310L,LG,2 GB,13 MP,5.5 inch,3140 mAh,2013.0,LG GX F310L,1850000.0,0,1850000,0
2471,T515 Cookie Duo,LG,,2 MP,2.8 inch,1100 mAh,2007.0,LG T515 Cookie Duo,0.0,0,0,0
2472,AF702,Asiafone,3 GB,0.3 MP,2 inch,1000 mAh,2009.0,Asiafone AF702,219000.0,0,219000,0
2473,V2,Saygus,3 GB,21 MP,5 inch,3100 mAh,2015.0,Saygus V2,0.0,0,0,0
2474,Elife E8,Gionee,3 GB,16 MP,6 inch,3250 mAh,2015.0,Gionee Elife E8,0.0,0,0,0
2475,Ridge 4G Fever,Wiko,3 GB,13 MP,5.2 inch,2500 mAh,2015.0,Wiko Ridge 4G Fever,2337850.0,0,2599000,0
2476,S15 Excel,SPC Mobile,256 MB,2 MP,4 inch,1500 mAh,2014.0,SPC Mobile S15 Excel,499000.0,0,499000,0
2477,Moto Z Droid,Motorola,4 GB,13 MP,5.5 inch,2600 mAh,2016.0,Motorola Moto Z Droid,9000000.0,0,9000000,0
2478,PadFone S Plus Non Docking,ASUS,3 GB,13 MP,5 inch,2300 mAh,2014.0,ASUS PadFone S Plus Non Docking,2499000.0,0,2499000,0
2479,Picophone L1,Axioo,1 GB,8 MP,5.5 inch,2400 mAh,2015.0,Axioo Picophone L1,1049000.0,0,1049000,0
2480,W30,LG,3 GB,13 MP,6.26 inch,4000 mAh,2019.0,LG W30,0.0,0,0,0
2481,Pixel 128GB,Nokia,3 GB,12.3 MP,5 inch,2770 mAh,2016.0,Nokia Pixel 128GB,0.0,0,0,0
2482,XPlay 5,Vivo,3 GB,13 MP,6 inch,3500 mAh,2016.0,Vivo XPlay 5,0.0,0,0,0
2483,A3690,Lenovo,1 GB,8 MP,5 inch,1500 mAh,2015.0,Lenovo A3690,0.0,0,0,0
2484,Storm 9530,BlackBerry,128 MB,3.15 MP,3.25 inch,1400 mAh,2008.0,BlackBerry Storm 9530,533994.4444444445,0,460000,0
2485,Fantasy 2 A250,Mito,512 MB,8 MP,4.5 inch,1200 mAh,2014.0,Mito Fantasy 2 A250,875000.0,0,875000,0
2486,Le 2 32GB,LeEco,3 GB,16 MP,5.5 inch,3000 mAh,2016.0,LeEco Le 2 32GB,923500.0,0,900000,0
2487,Xperia 10 Plus 6GB,Sony,4 GB,12 MP,6.5 inch,3000 mAh,,Sony Xperia 10 Plus 6GB,0.0,0,0,0
2488,Nova 7 RAM 8GB ROM 128GB,Huawei,8 GB,64 MP,6.53 inch,4000 mAh,2020.0,Huawei Nova 7 RAM 8GB ROM 128GB,0.0,0,0,0
2489,Axon 10 Pro,ZTE,12 GB,48 MP,6.47 inch,4000 mAh,,ZTE Axon 10 Pro,0.0,0,0,0
2490,Liquid Z550,Acer,1 GB,8 MP,4 inch,2000 mAh,2015.0,Acer Liquid Z550,1550000.0,0,1550000,0
2491,Ascend P7,Huawei,2 GB,13 MP,5 inch,2500 mAh,2014.0,Huawei Ascend P7,1434917.7777777778,0,1099000,0
2492,Le Pro3 RAM 4GB ROM 64GB,LeEco,4 GB,16 MP,5.5 inch,4070 mAh,,LeEco Le Pro3 RAM 4GB ROM 64GB,4500000.0,0,4500000,0
2493,One Touch POP C3,Alcatel,512 MB,5 MP,4 inch,1300 mAh,2013.0,Alcatel One Touch POP C3,550192.7888888889,0,505362,0
2494,KM900 Arena,LG,,5 MP,3 inch,1000 mAh,2009.0,LG KM900 Arena,0.0,0,0,0
2495,Crystal,UMIDIGI,2 GB,13 MP,5.5 inch,3100 mAh,2017.0,UMIDIGI Crystal,2648007.222222222,0,2519100,0
2496,Zephyr 200,S-Nexian,512 MB,5 MP,4 inch,1400 mAh,,S-Nexian Zephyr 200,500000.0,0,500000,0
2497,P10 32GB,Huawei,4 GB,12 MP,5.5 inch,,2017.0,Huawei P10 32GB,6650000.0,0,5200000,0
2498,K6000 Pro,OUKITEL,3 GB,13 MP,5.5 inch,6000 mAh,2016.0,OUKITEL K6000 Pro,3251166.666666666,0,3580000,0
2499,Hongmi,Xiaomi,1 GB,8 MP,4.7 inch,2000 mAh,2013.0,Xiaomi Hongmi,1269172.2222222222,0,1425000,0
2500,Find X2 Lite,OPPO,8 GB,48 MP,6.4 inch,,,OPPO Find X2 Lite,0.0,0,0,0
2501,P2 Turbo,Lenovo,4 GB,13 MP,5.5 inch,5100 mAh,,Lenovo P2 Turbo,4550000.0,0,4550000,0
2502,R5,OPPO,2 GB,13 MP,5.2 inch,2000 mAh,2014.0,OPPO R5,2960272.222222222,0,1000000,0
2503,Find Muse R821T,OPPO,512 MB,3.15 MP,4 inch,1700 mAh,2012.0,OPPO Find Muse R821T,1840000.0,0,1840000,0
2504,C8150 AHA Touch,Huawei,256 MB,3.2 MP,2.8 inch,1200 mAh,2010.0,Huawei C8150 AHA Touch,348666.66666666674,0,349000,0
2505,A7T,Evercoss,256 MB,5 MP,4 inch,1300 mAh,2013.0,Evercoss A7T,477477.7777777778,0,589000,0
2506,V30 RAM 8GB ROM 128GB,Honor,8 GB,40 MP,6.57 inch,4200 mAh,2019.0,Honor V30 RAM 8GB ROM 128GB,0.0,0,0,0
2507,Xperia X Compact F5321,Sony,2 GB,23 MP,4.6 inch,,,Sony Xperia X Compact F5321,5027500.0,0,5400000,0
2508,Mi Note RAM 3GB ROM 64GB,Xiaomi,3 GB,13 MP,5.7 inch,3000 mAh,2014.0,Xiaomi Mi Note RAM 3GB ROM 64GB,4558105.555555556,0,5572000,0
2509,P40 Lite,Huawei,6 GB,48 MP,6.4 inch,4200 mAh,,Huawei P40 Lite,0.0,0,0,0
2510,One Mini M4 601E,HTC,1 GB,4 MP,4.3 inch,1800 mAh,2013.0,HTC One Mini M4 601E,2450000.0,0,2450000,0
2511,F52,BenQ,3 GB,13 MP,5.2 inch,,2015.0,BenQ F52,0.0,0,0,0
2512,X16,Cubot,2 GB,16 MP,5 inch,2500 mAh,2015.0,Cubot X16,3300000.0,0,3300000,0
2513,Galaxy J2 Ace,Samsung,1.5 GB,8 MP,5 inch,2600 mAh,2016.0,Samsung Galaxy J2 Ace,0.0,0,0,0
2514,Mi4 64GB,Xiaomi,3 GB,13 MP,5 inch,3080 mAh,2014.0,Xiaomi Mi4 64GB,2398865.5555555555,0,1299800,0
2515,Galaxy S i9000 16GB,Samsung,512 MB,5 MP,4 inch,1500 mAh,2010.0,Samsung Galaxy S i9000 16GB,3520116.666666666,0,4299000,0
2516,Lumia 920,Nokia,1 GB,8 MP,4.5 inch,2000 mAh,2012.0,Nokia Lumia 920,2150000.0,0,2150000,0
2517,TXT Pro CK15,Sony Ericsson,64 MB,3.15 MP,3 inch,1000 mAh,2011.0,Sony Ericsson TXT Pro CK15,850000.0,0,850000,0
2518,Land Rover X8,Sonim,2 GB,16 MP,4.66 inch,3600 mAh,2014.0,Sonim Land Rover X8,5486000.0,0,5486000,0
2519,P770,Lenovo,1 GB,5 MP,4.5 inch,3500 mAh,2012.0,Lenovo P770,1600261.111111111,0,1000000,0
2520,Galaxy S6 Edge+ SM-G928 64GB,Samsung,4 GB,16 MP,5.7 inch,3000 mAh,2015.0,Samsung Galaxy S6 Edge+ SM-G928 64GB,8415337.222222222,0,8999000,0
2521,T55 RAM 2GB ROM 16GB,BenQ,2 GB,13 MP,5.5 inch,2900 mAh,,BenQ T55 RAM 2GB ROM 16GB,0.0,0,0,0
2522,Lumia 650,Microsoft,1 GB,8 MP,5 inch,2000 mAh,2015.0,Microsoft Lumia 650,0.0,0,0,0
2523,Polymer Li BATCH II,Himax,1 GB,8 MP,5 inch,2000 mAh,2014.0,Himax Polymer Li BATCH II,1350000.0,0,1350000,0
2524,Lumbini B5S,Brandcode,1 GB,5 MP,5.2 inch,3000 mAh,,Brandcode Lumbini B5S,628694.4444444445,0,499000,0
2525,M680,InFocus,2 GB,13 MP,5.5 inch,2600 mAh,2015.0,InFocus M680,0.0,0,0,0
2526,M810T,InFocus,2 GB,13 MP,5.5 inch,2600 mAh,2015.0,InFocus M810T,2508277.777777778,0,3990000,0
2527,Winner S AT7A,Evercoss,1 GB,3 MP,7 inch,3000 mAh,,Evercoss Winner S AT7A,925000.0,0,925000,0
2528,Z5s RAM 6GB ROM 64GB,Lenovo,6 GB,16 MP,6.3 inch,3300 mAh,2018.0,Lenovo Z5s RAM 6GB ROM 64GB,0.0,0,0,0
2529,Hot 4 Lite X557 32GB,Infinix,2 GB,8 MP,5.5 inch,4000 mAh,,Infinix Hot 4 Lite X557 32GB,0.0,0,0,0
2530,P713 Optimus L7 II,LG,768 MB,8 MP,4.3 inch,2460 mAh,2013.0,LG P713 Optimus L7 II,678184.4444444445,0,559900,0
2531,W8 Walkman E16i,Sony Ericsson,168 MB,3.15 MP,3 inch,1200 mAh,2011.0,Sony Ericsson W8 Walkman E16i,1000000.0,0,1000000,0
2532,Blade S6,ZTE,2 GB,8 MP,5.5 inch,2400 mAh,2014.0,ZTE Blade S6,1773973.611111111,0,1850000,0
2533,L20 D105,LG,512 MB,2 MP,3 inch,1540 mAh,2014.0,LG L20 D105,872000.0,0,872000,0
2534,DG628,D-ONE,,2 MP,2.46 inch,1000 mAh,2009.0,D-ONE DG628,735000.0,0,735000,0
2535,Reno Z RAM 8GB ROM 128GB,OPPO,8 GB,48 MP,6.4 inch,4035 mAh,,OPPO Reno Z RAM 8GB ROM 128GB,0.0,0,0,0
2536,Zenfone 3 Go,ASUS,2 GB,13 MP,5 inch,,2017.0,ASUS Zenfone 3 Go,1549000.0,0,1549000,0
2537,V1,iNew Mobile,1 GB,8 MP,5 inch,2100 mAh,2015.0,iNew Mobile V1,903155.5555555556,0,869000,0
2538,A850,Mito,256 MB,2 MP,3.5 inch,1500 mAh,2013.0,Mito A850,365000.0,0,365000,0
2539,OneTouch Idol 4 Pro,Alcatel,4 GB,21 MP,5.5 inch,3000 mAh,2016.0,Alcatel OneTouch Idol 4 Pro,0.0,0,0,0
2540,Cute C1,Ovvi,512 MB,2 MP,4 inch,1380 mAh,2019.0,Ovvi Cute C1,0.0,0,0,0
2541,M260,InFocus,1 GB,5 MP,4.5 inch,2000 mAh,2015.0,InFocus M260,0.0,0,0,0
2542,Moto C Plus RAM 1GB,Motorola,1 GB,8 MP,5 inch,4000 mAh,2017.0,Motorola Moto C Plus RAM 1GB,849000.0,0,849000,0
2543,J Butterfly 3,HTC,3 GB,20.2 MP,5.2 inch,2700 mAh,2015.0,HTC J Butterfly 3,1600000.0,0,1600000,0
2544,One 64GB,OnePlus,3 GB,13 MP,5.5 inch,3100 mAh,2014.0,OnePlus One 64GB,2650000.0,0,2650000,0
2545,Ascend G750,Huawei,2 GB,13 MP,5.5 inch,3000 mAh,2013.0,Huawei Ascend G750,2009161.111111111,0,3649000,0
2546,Elevate Y3,Evercoss,2 GB,13 MP,5 inch,3500 mAh,2014.0,Evercoss Elevate Y3,930000.0,0,930000,0
2547,AQUOS Compact SH-02H,Sharp,3 GB,13 MP,5.3 inch,2810 mAh,2015.0,Sharp AQUOS Compact SH-02H,0.0,0,0,0
2548,G3,GPlus,,,,,2016.0,GPlus G3,1399998.0,0,1399998,0
2549,Marathon M5 Mini,Gionee,2 GB,8 MP,5 inch,,2015.0,Gionee Marathon M5 Mini,0.0,0,0,0
2550,S10 Monaco,Strawberry,1 GB,5 MP,5 inch,,2015.0,Strawberry S10 Monaco,785933.3333333335,0,819000,0
2551,Galaxy Express i8730,Samsung,1 GB,5 MP,4.5 inch,2000 mAh,2012.0,Samsung Galaxy Express i8730,3699000.0,0,3699000,0
2552,T1 Plus,Leagoo,2 GB,8 MP,5.5 inch,2660 mAh,2016.0,Leagoo T1 Plus,1199400.0,0,1199400,0
2553,Zenfone 4S(4.5) A450CG RAM 2GB,ASUS,2 GB,8 MP,4.5 inch,1750 mAh,2014.0,ASUS Zenfone 4S(4.5) A450CG RAM 2GB,1944000.0,0,1944000,0
2554,A7G,Evercoss,512 MB,3 MP,4 inch,1500 mAh,,Evercoss A7G,525000.0,0,525000,0
2555,Blade V7 Max,ZTE,,,5.5 inch,,2016.0,ZTE Blade V7 Max,0.0,0,0,0
2556,Galaxy Xcover 2 S7710,Samsung,1 GB,5 MP,4 inch,1700 mAh,2012.0,Samsung Galaxy Xcover 2 S7710,2620833.333333333,0,4500000,0
2557,AF92,Asiafone,1 GB,5 MP,4.5 inch,,,Asiafone AF92,619000.0,0,619000,0
2558,Xperia Z3 Dual D6633 16GB,Sony,3 GB,20.7 MP,5.2 inch,3100 mAh,2014.0,Sony Xperia Z3 Dual D6633 16GB,4220611.111111111,0,1890000,0
2559,View,Wiko,3 GB,13 MP,5.7 inch,2900 mAh,2017.0,Wiko View,933348.8888888888,0,890000,0
2560,Galaxy Note N7000 32GB,Samsung,1 GB,8 MP,5.3 inch,,2011.0,Samsung Galaxy Note N7000 32GB,0.0,0,0,0
2561,GW820 eXpo,LG,256 MB,5 MP,3.2 inch,1500 mAh,2009.0,LG GW820 eXpo,0.0,0,0,0
2562,Zenfone Selfie ZD551KL 16GB,ASUS,2 GB,13 MP,5.5 inch,3000 mAh,2015.0,ASUS Zenfone Selfie ZD551KL 16GB,1623233.333333333,0,1530000,0
2563,M9,Leagoo,2 GB,8 MP,5.5 inch,2850 mAh,2017.0,Leagoo M9,2042750.0,0,1385000,0
2564,Phone,Razer,8 GB,12 MP,5.7 inch,4000 mAh,2017.0,Razer Phone,8499000.0,0,8499000,0
2565,Mi 2a,Xiaomi,1 GB,8 MP,4.5 inch,2030 mAh,2012.0,Xiaomi Mi 2a,1161741.666666667,0,1071500,0
2566,Rocket PING! Q2352,Polytron,512 MB,2 MP,3.5 inch,1500 mAh,2014.0,Polytron Rocket PING! Q2352,571933.3333333335,0,599000,0
2567,X5 Pro,Doogee,2 GB,5 MP,5 inch,2400 mAh,2015.0,Doogee X5 Pro,1078205.5555555557,0,1800000,0
2568,Band Play,LG,2 GB,13 MP,5 inch,1300 mAh,2015.0,LG Band Play,0.0,0,0,0
2569,S880,Lenovo,512 MB,5 MP,5 inch,2250 mAh,2012.0,Lenovo S880,1900000.0,0,1900000,0
2570,Land Rover V8,Sonim,512 MB,5 MP,4 inch,3000 mAh,,Sonim Land Rover V8,1455000.0,0,1750000,0
2571,Vandroid S6A,Advan,1 GB,8 MP,6 inch,2700 mAh,2014.0,Advan Vandroid S6A,699000.0,0,699000,0
2572,F7 Mini,Sugar,4 GB,13 MP,5 inch,,,Sugar F7 Mini,0.0,0,0,0
2573,GM 5 Plus,General Mobile,3 GB,13 MP,5.5 inch,3100 mAh,2016.0,General Mobile GM 5 Plus,0.0,0,0,0
2574,Vandroid S5Q Barca Smartphone 5.0,Advan,1 GB,8 MP,5 inch,,2013.0,Advan Vandroid S5Q Barca Smartphone 5.0,790000.0,0,790000,0
2575,U8300,Huawei,,3.15 MP,2.6 inch,930 mAh,2010.0,Huawei U8300,450000.0,0,450000,0
2576,S2 ARIA,SPC,512 MB,3 MP,3.5 inch,1100 mAh,,SPC S2 ARIA,499485.0,0,499900,0
2577,F1,UMIDIGI,4 GB,16 MP,6.3 inch,5150 mAh,,UMIDIGI F1,0.0,0,0,0
2578,Galaxy J3 (2018),Samsung,2 GB,8 MP,5 inch,2600 mAh,2018.0,Samsung Galaxy J3 (2018),0.0,0,0,0
2579,K6000,OUKITEL,2 GB,13 MP,5.5 inch,6000 mAh,2015.0,OUKITEL K6000,2679000.0,0,2679000,0
2580,Zephyr 400 Mi439,S-Nexian,512 MB,3.2 MP,4 inch,1500 mAh,2014.0,S-Nexian Zephyr 400 Mi439,833333.3333333335,0,900000,0
2581,S3 Revo Plus,SPC,256 MB,3 MP,3.5 inch,1450 mAh,2013.0,SPC S3 Revo Plus,560466.6666666665,0,695000,0
2582,Nubia Z9,ZTE,3 GB,21 MP,5.2 inch,,2015.0,ZTE Nubia Z9,3800000.0,0,3800000,0
2583,A76,Evercoss,1 GB,8 MP,5 inch,2350 mAh,2014.0,Evercoss A76,740871.1111111111,0,717600,0
2584,Y3 (2017) L02,Huawei,1 GB,8 MP,5 inch,2200 mAh,,Huawei Y3 (2017) L02,899600.0,0,699000,0
2585,S9 Selfie,SPC Mobile,1 GB,5 MP,4 inch,1300 mAh,2015.0,SPC Mobile S9 Selfie,704000.0,0,704000,0
2586,A1,nuu mobile,512 MB,2 MP,4 inch,1300 mAh,,nuu mobile A1,606108.3333333335,0,515000,0
2587,S6 PDA,Strawberry,,0.3 MP,4.2 inch,,2014.0,Strawberry S6 PDA,250000.0,0,250000,0
2588,MX6,Meizu,3 GB,20.7 MP,5.5 inch,4000 mAh,2016.0,Meizu MX6,1397583.333333333,0,1160000,0
2589,Andromax i3,Smartfren,1 GB,5 MP,5 inch,2000 mAh,2014.0,Smartfren Andromax i3,700000.0,0,700000,0
2590,Wildfire S,HTC,512 MB,5 MP,3.2 inch,1230 mAh,2011.0,HTC Wildfire S,1450000.0,0,1450000,0
2591,Wizard Quadra V5 W7550,Polytron,1 GB,5 MP,5.5 inch,2250 mAh,2012.0,Polytron Wizard Quadra V5 W7550,1100000.0,0,1100000,0
2592,X Screen,LG,2 GB,13 MP,5 inch,2300 mAh,2016.0,LG X Screen,943275.0,0,850000,0
2593,BV6000,Blackview,3 GB,13 MP,4.7 inch,4500 mAh,,Blackview BV6000,2545127.777777778,0,2065000,0
2594,Max,LG,1 GB,8 MP,5 inch,2540 mAh,2015.0,LG Max,0.0,0,0,0
2595,Xperia X F5122,Sony,3 GB,23 MP,5 inch,2620 mAh,2016.0,Sony Xperia X F5122,4177777.777777778,0,4300000,0
2596,Xshot RAM 2GB ROM 16GB,Vivo,2 GB,13 MP,5.2 inch,2600 mAh,2013.0,Vivo Xshot RAM 2GB ROM 16GB,4331305.555555556,0,4999000,0
2597,Galaxy Fresh / Trend Duos S7392,Samsung,512 MB,3.15 MP,4 inch,1500 mAh,2014.0,Samsung Galaxy Fresh / Trend Duos S7392,4300000.0,0,4300000,0
2598,Blade Q Lux,ZTE,1 GB,8 MP,4.5 inch,2200 mAh,2015.0,ZTE Blade Q Lux,825288.3333333335,0,749000,0
2599,X520,Xcom,1 GB,8 MP,5 inch,,2019.0,Xcom X520,0.0,0,0,0
2600,Blade L2,ZTE,1 GB,8 MP,5 inch,2000 mAh,2014.0,ZTE Blade L2,1399000.0,0,1399000,0
2601,Titan II,HTC,512 MB,16 MP,4.7 inch,1730 mAh,2012.0,HTC Titan II,0.0,0,0,0
2602,Liquid M220,Acer,512 MB,5 MP,4 inch,3000 mAh,2015.0,Acer Liquid M220,520205.5555555556,0,450000,0
2603,2,Fairphone,2 GB,8 MP,5 inch,2420 mAh,2015.0,Fairphone 2,0.0,0,0,0
2604,P Smart RAM 4GB ROM 64GB,Huawei,4 GB,13 MP,5.65 inch,3000 mAh,2017.0,Huawei P Smart RAM 4GB ROM 64GB,0.0,0,0,0
2605,Zenfone 3 Max ZC553KL RAM 2GB,ASUS,2 GB,16 MP,5.5 inch,4100 mAh,2016.0,ASUS Zenfone 3 Max ZC553KL RAM 2GB,2488377.777777778,0,2798000,0
2606,Blade Z Max,ZTE,2 GB,16 MP,6 inch,4080 mAh,2017.0,ZTE Blade Z Max,0.0,0,0,0
2607,V30 RAM 6GB ROM 128GB,Honor,6 GB,40 MP,6.57 inch,4200 mAh,2019.0,Honor V30 RAM 6GB ROM 128GB,0.0,0,0,0
2608,Galaxy Core Prime Value Edition,Samsung,1 GB,5 MP,4.5 inch,2000 mAh,2015.0,Samsung Galaxy Core Prime Value Edition,1699000.0,0,1699000,0
2609,Zenfone Pegasus 3 32GB,ASUS,3 GB,13 MP,5.2 inch,4100 mAh,2016.0,ASUS Zenfone Pegasus 3 32GB,2009166.666666667,0,1875000,0
2610,Z2 Pro,UMIDIGI,6 GB,16 MP,6.2 inch,3850 mAh,,UMIDIGI Z2 Pro,4150000.0,0,4150000,0
2611,Leader 8 SM-G9298,Samsung,4 GB,12 MP,4.2 inch,2300 mAh,,Samsung Leader 8 SM-G9298,0.0,0,0,0
2612,Fantasy Lite A780,Mito,256 MB,2 MP,3.5 inch,1300 mAh,2014.0,Mito Fantasy Lite A780,409000.0,0,409000,0
2613,U86 OCTA,K-TOUCH,1 GB,5 MP,4.5 inch,2000 mAh,2014.0,K-TOUCH U86 OCTA,2699000.0,0,2699000,0
2614,Picophone i1,Axioo,1 GB,8 MP,5 inch,,2015.0,Axioo Picophone i1,1049000.0,0,1049000,0
2615,A706,Lenovo,1 GB,5 MP,4.5 inch,2000 mAh,2012.0,Lenovo A706,1799000.0,0,1799000,0
2616,Picophone M4U+,Axioo,1 GB,8 MP,5 inch,,2015.0,Axioo Picophone M4U+,1060000.0,0,1060000,0
2617,K6 16GB,Lenovo,2 GB,13 MP,5 inch,3000 mAh,,Lenovo K6 16GB,0.0,0,0,0
2618,F11 Pro Marvel's Avangers Edition,OPPO,6 GB,48 MP,6.53 inch,4000 mAh,2019.0,OPPO F11 Pro Marvel's Avangers Edition,5299000.0,0,5299000,0
2619,Xperia Tipo ST21i,Sony,512 MB,3.15 MP,3.2 inch,1500 mAh,2012.0,Sony Xperia Tipo ST21i,1545000.0,0,1545000,0
2620,Nova Lite Plus,Huawei,2 GB,12 MP,5.5 inch,4000 mAh,2017.0,Huawei Nova Lite Plus,0.0,0,0,0
2621,Desire 626G+,HTC,1 GB,8 MP,5.5 inch,2000 mAh,2015.0,HTC Desire 626G+,2565555.5555555555,0,1600000,0
2622,Desire 300,HTC,512 MB,5 MP,4.3 inch,1650 mAh,2013.0,HTC Desire 300,1535833.333333333,0,1499000,0
2623,Harry,Wiko,3 GB,13 MP,5 inch,2500 mAh,2017.0,Wiko Harry,1156333.333333333,0,1099000,0
2624,Lumia 430 Dual SIM,Nokia,1 GB,8 MP,4 inch,1500 mAh,2015.0,Nokia Lumia 430 Dual SIM,800000.0,0,800000,0
2625,Lumia 530,Nokia,512 MB,5 MP,4 inch,1430 mAh,2014.0,Nokia Lumia 530,379901.16666666674,0,253500,0
2626,S538,Philips,1 GB,8 MP,5 inch,2300 mAh,2015.0,Philips S538,0.0,0,0,0
2627,U9 P1 I8400,Ninetology,512 MB,5 MP,4 inch,1500 mAh,2012.0,Ninetology U9 P1 I8400,959000.0,0,959000,0
2628,P940 Prada 3.0,LG,1 GB,8 MP,4.3 inch,1540 mAh,2011.0,LG P940 Prada 3.0,2544538.333333333,0,3999000,0
2629,C75,i-Cherry,512 MB,5 MP,4.7 inch,2000 mAh,2013.0,i-Cherry C75,522083.33333333326,0,490000,0
2630,AS-3,Aldo,256 MB,5 MP,4 inch,,2013.0,Aldo AS-3,599000.0,0,599000,0
